,City,State,City_State,Latitude,Longitude
425, Broussard,LA," Broussard, LA",30.147146,-91.9612305
426, Aransas Pass,TX," Aransas Pass, TX",27.9094677,-97.1499898
427, Covington,GA," Covington, GA",33.5967815,-83.8601827
428, Brownsville,TX," Brownsville, TX",25.9017472,-97.4974838
429, Pana,IL," Pana, IL",39.3889311,-89.0800809
430, Beeville,TX," Beeville, TX",28.4008319,-97.7483312
431, Eagle Pass,TX," Eagle Pass, TX",28.7091433,-100.4995214
432, Corpus Christi,TX," Corpus Christi, TX",27.8005828,-97.39638099999999
433, Floresville,TX," Floresville, TX",29.1335781,-98.15611919999999
434, Bolivar,TN," Bolivar, TN",35.2561937,-88.9878389
435, Cuero,TX," Cuero, TX",29.0938652,-97.28915680000001
436, Texarkana,AR," Texarkana, AR",33.4417915,-94.0376881
437, Malden,MO," Malden, MO",36.5570028,-89.9664798
438, Corpus Christi,TX," Corpus Christi, TX",27.8005828,-97.39638099999999
439, Lancaster,TX," Lancaster, TX",32.5920798,-96.7561082
440, Edmond,OK," Edmond, OK",35.6528323,-97.47809540000002
441, Broken Arrow,OK," Broken Arrow, OK",36.060949,-95.7974526
442, Edna,TX," Edna, TX",28.9785947,-96.6460877
443, Giddings,TX," Giddings, TX",30.1827159,-96.93637100000001
444, Gatesville,TX," Gatesville, TX",31.4351645,-97.743911
445, Round Rock,TX," Round Rock, TX",30.5082551,-97.678896
446, Altus,OK," Altus, OK",34.637765,-99.3340442
447, Pearsall,TX," Pearsall, TX",28.8921939,-99.095033
448, Soddy Daisy,TN," Soddy Daisy, TN",35.2359025,-85.1907904
449, Pittsfield,IL," Pittsfield, IL",39.6078254,-90.8051289
450, West Columbia,TX," West Columbia, TX",29.1438582,-95.6452249
451, Mattoon,IL," Mattoon, IL",39.48308970000001,-88.37282549999999
452, Prattville,AL," Prattville, AL",32.4640245,-86.4596966
453, Donaldsonville,LA," Donaldsonville, LA",30.1010323,-90.9928773
454, Clinton,IL," Clinton, IL",40.1536479,-88.9645253
455, Hammond,LA," Hammond, LA",30.5043583,-90.46119949999999
456, Quincy,FL," Quincy, FL",30.5880468,-84.59105799999999
457, Paducah,KY," Paducah, KY",37.0833893,-88.6000478
458, Corpus Christi,TX," Corpus Christi, TX",27.8005828,-97.39638099999999
459, Paris,KY," Paris, KY",38.2097987,-84.2529869
460, Newnan,GA," Newnan, GA",33.3806716,-84.79965729999999
461, Vincennes,IN," Vincennes, IN",38.677269,-87.5286325
462, Columbus,MS," Columbus, MS",33.4956744,-88.4272627
463, Shelbyville,KY," Shelbyville, KY",38.2120144,-85.2235666
464, Enid,OK," Enid, OK",36.3955891,-97.8783911
465, Jena,LA," Jena, LA",31.6832271,-92.1337448
466, Vidor,TX," Vidor, TX",30.1316001,-94.0154541
467, Laurel,MS," Laurel, MS",31.6940509,-89.1306124
468, Cut Off,LA," Cut Off, LA",29.5427168,-90.3381361
469, El Paso,TX," El Paso, TX",31.7618778,-106.4850217
470, Alvin,TX," Alvin, TX",29.4238472,-95.24410089999999
471, Columbus,TX," Columbus, TX",29.7066232,-96.5396933
472, Galveston,TX," Galveston, TX",29.3013479,-94.7976958
473, Flora,IL," Flora, IL",38.6689364,-88.4856042
474, Lockbourne,OH," Lockbourne, OH",39.8089185,-82.9692863
475, Deridder,LA," Deridder, LA",30.8463055,-93.2890527
476, Lawrenceburg,KY," Lawrenceburg, KY",38.0372967,-84.8966171
477, Kerrville,TX," Kerrville, TX",30.0474332,-99.1403189
478, Gainesville,GA," Gainesville, GA",34.2978794,-83.8240663
479, Aiken,SC," Aiken, SC",33.5604168,-81.7195533
480, Murphy,NC," Murphy, NC",35.08758359999999,-84.0346315
481, Big Spring,TX," Big Spring, TX",32.2503979,-101.4787355
482, Sumter,SC," Sumter, SC",33.9204354,-80.3414693
483, Mustang,OK," Mustang, OK",35.384226,-97.7244867
484, El Paso,TX," El Paso, TX",31.7618778,-106.4850217
485, Harrodsburg,KY," Harrodsburg, KY",37.762298,-84.8432852
486, Winder,GA," Winder, GA",33.9926097,-83.7201709
487, Lake Charles,LA," Lake Charles, LA",30.2265949,-93.2173758
488, Crosby,TX," Crosby, TX",29.9118885,-95.0621512
489, Carthage,TX," Carthage, TX",32.1573841,-94.3374199
490, Gun Barrel City,TX," Gun Barrel City, TX",32.3345888,-96.1513627
491, Lake Mary,FL," Lake Mary, FL",28.7588833,-81.3178446
492, Louisville,KY," Louisville, KY",38.2526647,-85.7584557
493, La Marque,TX," La Marque, TX",29.3685674,-94.9713134
494, Braden River,FL," Braden River, FL",27.4195644,-82.3966533
495, Bonner Springs,KS," Bonner Springs, KS",39.059726,-94.8835754
496, El Dorado,AR," El Dorado, AR",33.20763,-92.6662674
497, Lafayette,LA," Lafayette, LA",30.2240897,-92.0198427
498, New Iberia,LA," New Iberia, LA",30.0035365,-91.81872849999999
499, Gonzales,LA," Gonzales, LA",30.2385294,-90.9200987
500, Lafayette,LA," Lafayette, LA",30.2240897,-92.0198427
501, Abilene,TX," Abilene, TX",32.4487364,-99.73314390000002
502, Angleton,TX," Angleton, TX",29.16941,-95.4318847
503, Odessa,TX," Odessa, TX",31.8456816,-102.3676431
504, Gainesville,FL," Gainesville, FL",29.6516344,-82.32482619999999
505, Morgan City,LA," Morgan City, LA",29.6993748,-91.20676999999999
506, Canton,GA," Canton, GA",34.2367621,-84.4907621
507, Denton,TX," Denton, TX",33.2148412,-97.13306829999999
508, Covington,LA," Covington, LA",30.4754702,-90.1009108
509, Alexandria,LA," Alexandria, LA",31.3112936,-92.4451371
510, Kenedy,TX," Kenedy, TX",28.8191468,-97.8486123
511, Oklahoma City,OK," Oklahoma City, OK",35.4675602,-97.5164276
512, Opelousas,LA," Opelousas, LA",30.5335302,-92.081509
513, Houma,LA," Houma, LA",29.5957696,-90.71953479999999
514, Manchester,KY," Manchester, KY",37.1537007,-83.7618641
515, Lawrenceville,IL," Lawrenceville, IL",38.7292137,-87.6816927
516, Plant City,FL," Plant City, FL",28.0186323,-82.1128641
517, Palatka,FL," Palatka, FL",29.6485801,-81.6375819
518, Whitesburg,KY," Whitesburg, KY",37.1184318,-82.8268265
519, Laredo,TX," Laredo, TX",27.5035613,-99.5075519
520, Waycross,GA," Waycross, GA",31.2135511,-82.3540178
521, Dublin,GA," Dublin, GA",32.5404447,-82.90375399999999
522, Emporia,KS," Emporia, KS",38.403903,-96.18166260000001
523, Slidell,LA," Slidell, LA",30.2751945,-89.78117449999999
524, Lawrence,KS," Lawrence, KS",38.9716689,-95.2352501
525, Muscatine,IA," Muscatine, IA",41.424473,-91.0432051
526, Leeds,AL," Leeds, AL",33.5481597,-86.54442879999999
527, Saint Joseph,MO," Saint Joseph, MO",39.7674578,-94.84668099999999
528, Eastland,TX," Eastland, TX",32.4015198,-98.81756229999999
529, Orange City,FL," Orange City, FL",28.9488761,-81.2986741
530, Oklahoma City,OK," Oklahoma City, OK",35.4675602,-97.5164276
531, Caldwell,TX," Caldwell, TX",30.5313152,-96.69303029999999
532, Corsicana,TX," Corsicana, TX",32.0954304,-96.46887269999999
533, Lawrenceville,GA," Lawrenceville, GA",33.9562149,-83.9879625
534, Georgetown,KY," Georgetown, KY",38.2097967,-84.55883109999999
535, Kilgore,TX," Kilgore, TX",32.3862619,-94.87577089999999
536, Lees Summit,MO," Lees Summit, MO",38.9108408,-94.3821724
537, Surfside Beach,SC," Surfside Beach, SC",33.6060031,-78.97308869999999
538, Woodstock,GA," Woodstock, GA",34.1014873,-84.5193754
539, Tulsa,OK," Tulsa, OK",36.1539816,-95.99277500000001
540, Olathe,KS," Olathe, KS",38.8813958,-94.81912849999999
541, Sevierville,TN," Sevierville, TN",35.8681455,-83.56183500000002
542, Carthage,TN," Carthage, TN",36.2522766,-85.951654
543, St Augustine,FL," St Augustine, FL",29.9012437,-81.31243409999999
544, Bartow,FL," Bartow, FL",27.8964147,-81.8431374
545, Marshalltown,IA," Marshalltown, IA",42.0494674,-92.90803749999999
546, Port Orange,FL," Port Orange, FL",29.1383165,-80.9956105
547, Oneida,TN," Oneida, TN",36.4981341,-84.51271620000001
548, Rock Hill,SC," Rock Hill, SC",34.9248667,-81.02507840000001
549, Dry Ridge,KY," Dry Ridge, KY",38.6820122,-84.5899426
550, Abilene,TX," Abilene, TX",32.4487364,-99.73314390000002
551, Sparta,TN," Sparta, TN",35.9258985,-85.46414209999999
552, Conway,SC," Conway, SC",33.8360034,-79.0478143
553, Louisville,KY," Louisville, KY",38.2526647,-85.7584557
554, Albany,GA," Albany, GA",31.5785074,-84.15574099999999
555, Richmond,TX," Richmond, TX",29.5821811,-95.76078319999999
556, Cynthiana,KY," Cynthiana, KY",38.3903526,-84.2941013
557, Fort Worth,TX," Fort Worth, TX",32.7554883,-97.3307658
558, Douglas,GA," Douglas, GA",31.5088073,-82.8498654
559, Hobbs,NM," Hobbs, NM",32.7026116,-103.1360403
560, Kearney,NE," Kearney, NE",40.69933030000001,-99.0816784
561, Harlingen,TX," Harlingen, TX",26.1906306,-97.69610259999999
562, Fayetteville,GA," Fayetteville, GA",33.4487257,-84.4549262
563, Pampa,TX," Pampa, TX",35.5361559,-100.9598709
564, San Angelo,TX," San Angelo, TX",31.4637723,-100.4370375
565, Pekin,IL," Pekin, IL",40.5675388,-89.640658
566, Spring,TX," Spring, TX",30.0799405,-95.41716009999999
567, Salina,KS," Salina, KS",38.8402805,-97.61142369999999
568, Savannah,GA," Savannah, GA",32.0808989,-81.091203
569, Savannah,GA," Savannah, GA",32.0808989,-81.091203
570, Hobart,OK," Hobart, OK",35.0295009,-99.0931317
571, Midland,TX," Midland, TX",31.9973456,-102.0779146
572, Hannibal,MO," Hannibal, MO",39.7083789,-91.35848159999999
573, Boonville,IN," Boonville, IN",38.0492131,-87.27417229999999
574, Charleston,IL," Charleston, IL",39.4961458,-88.1761521
575, Roswell,NM," Roswell, NM",33.3942655,-104.5230242
576, Herrin,IL," Herrin, IL",37.80310559999999,-89.02757439999999
577, Ormond Beach,FL," Ormond Beach, FL",29.2858129,-81.0558894
578, Stephenville,TX," Stephenville, TX",32.2206958,-98.2022633
579, Sullivan,IN," Sullivan, IN",39.0953199,-87.4058525
580, Cartersville,GA," Cartersville, GA",34.1650972,-84.7999382
581, Dayton,TN," Dayton, TN",35.4939587,-85.01245349999999
582, Orangeburg,SC," Orangeburg, SC",33.4918203,-80.8556476
583, Hiram,GA," Hiram, GA",33.8756601,-84.7621592
584, Derby,KS," Derby, KS",37.5455735,-97.2689331
585, Oklahoma City,OK," Oklahoma City, OK",35.4675602,-97.5164276
586, Bristol,TN," Bristol, TN",36.5951059,-82.18874439999999
587, Lake City,SC," Lake City, SC",33.8709958,-79.7553451
588, North Fort Myers,FL," North Fort Myers, FL",26.6672935,-81.8800861
589, Georgetown,SC," Georgetown, SC",33.376834,-79.2944964
590, Seminole,TX," Seminole, TX",32.7189926,-102.6449101
591, Newberry,SC," Newberry, SC",34.2745833,-81.6187178
592, Dillon,SC," Dillon, SC",34.4165505,-79.3711579
593, Columbia,KY," Columbia, KY",37.102841,-85.3063504
594, Dothan,AL," Dothan, AL",31.2232313,-85.3904888
595, Union,SC," Union, SC",34.7154122,-81.623711
596, Summerville,SC," Summerville, SC",33.0185039,-80.17564809999999
597, Mount Pleasant,SC," Mount Pleasant, SC",32.8323225,-79.82842579999999
598, Florence,SC," Florence, SC",34.1954331,-79.7625625
599, Kewanee,IL," Kewanee, IL",41.2455927,-89.9248303
600, Savannah,GA," Savannah, GA",32.0808989,-81.091203
601, Gaffney,SC," Gaffney, SC",35.0717945,-81.64981949999999
602, Lexington,NE," Lexington, NE",40.7808398,-99.74150449999999
603, Princeton,IL," Princeton, IL",41.3680919,-89.4648145
604, Brunswick,GA," Brunswick, GA",31.1499528,-81.49148939999999
605, Greenville,SC," Greenville, SC",34.85261759999999,-82.3940104
606, Myrtle Beach,SC," Myrtle Beach, SC",33.6890603,-78.8866943
607, Anamosa,IA," Anamosa, IA",42.1083371,-91.28515940000001
608, Cheraw,SC," Cheraw, SC",34.6976564,-79.8833971
609, Norfolk,NE," Norfolk, NE",42.03272339999999,-97.41375529999999
610, Saint Peters,MO," Saint Peters, MO",38.7874699,-90.6298922
611, Titusville,FL," Titusville, FL",28.6122187,-80.8075537
612, Big Stone Gap,VA," Big Stone Gap, VA",36.8586404,-82.78324889999999
613, Garden City,KS," Garden City, KS",37.9716898,-100.8726618
614, Beaumont,TX," Beaumont, TX",30.080174,-94.1265562
615, Anderson,SC," Anderson, SC",34.5034394,-82.6501332
616, Hopkinsville,KY," Hopkinsville, KY",36.8656008,-87.4886186
617, Hanson,KY," Hanson, KY",37.417267,-87.4808336
618, Shelbyville,TN," Shelbyville, TN",35.483406,-86.46027169999999
619, Cookeville,TN," Cookeville, TN",36.162839,-85.5016423
620, Athens,AL," Athens, AL",34.8028661,-86.9716741
621, Rome,GA," Rome, GA",34.257038,-85.1646726
622, Campbellsville,KY," Campbellsville, KY",37.3433974,-85.3419069
623, Hays,KS," Hays, KS",38.8791783,-99.3267702
624, Sebring,FL," Sebring, FL",27.495592,-81.440907
625, Tullahoma,TN," Tullahoma, TN",35.3620235,-86.20943419999999
626, Mcminnville,TN," Mcminnville, TN",35.6865889,-85.7801453
627, Athens,TN," Athens, TN",35.4428512,-84.5929898
628, Grinnell,IA," Grinnell, IA",41.74340919999999,-92.7232456
629, Kingsport,TN," Kingsport, TN",36.548434,-82.5618186
630, Lebanon,TN," Lebanon, TN",36.2081098,-86.2911024
631, Cullman,AL," Cullman, AL",34.1748208,-86.8436124
632, Dalton,GA," Dalton, GA",34.7698021,-84.9702228
633, Clarksville,TN," Clarksville, TN",36.5297706,-87.3594528
634, Rockwood,TN," Rockwood, TN",35.8656284,-84.68494
635, Dyersburg,TN," Dyersburg, TN",36.0345159,-89.38562809999999
636, Union City,TN," Union City, TN",36.4242303,-89.0570096
637, Gallatin,TN," Gallatin, TN",36.3883809,-86.4466599
638, Guntersville,AL," Guntersville, AL",34.3581473,-86.29470409999999
639, Muscle Shoals,AL," Muscle Shoals, AL",34.7448112,-87.66752919999999
640, Newport,TN," Newport, TN",35.9670412,-83.1876578
641, La Grange,GA," La Grange, GA",33.0362218,-85.0322444
642, Lawrenceburg,TN," Lawrenceburg, TN",35.2761735,-87.460397
643, Alcoa,TN," Alcoa, TN",35.7895271,-83.9737935
644, Morristown,TN," Morristown, TN",36.2139814,-83.29489219999999
645, Fitzgerald,GA," Fitzgerald, GA",31.7149082,-83.25265449999999
646, Crossville,TN," Crossville, TN",35.9489566,-85.0269014
647, Nashville,TN," Nashville, TN",36.1626638,-86.7816016
648, Elizabethton,TN," Elizabethton, TN",36.3487196,-82.21068760000001
649, Somerset,KY," Somerset, KY",37.0920222,-84.6041084
650, Easley,SC," Easley, SC",34.829838,-82.6015206
651, Jackson,KY," Jackson, KY",37.5531457,-83.38351349999999
652, Henderson,KY," Henderson, KY",37.8361538,-87.59001339999999
653, Madison,TN," Madison, TN",36.25620019999999,-86.7143516
654, Ocala,FL," Ocala, FL",29.1871986,-82.14009229999999
655, Fort Payne,AL," Fort Payne, AL",34.4442547,-85.7196893
656, Cleveland,TN," Cleveland, TN",35.1595182,-84.8766115
657, Selma,AL," Selma, AL",32.4073589,-87.02110069999999
658, Oxford,MS," Oxford, MS",34.3664951,-89.5192484
659, Danville,KY," Danville, KY",37.6456329,-84.77217019999999
660, Winchester,KY," Winchester, KY",37.990079,-84.17965029999999
661, Mount Dora,FL," Mount Dora, FL",28.8024918,-81.644519
662, Nashville,TN," Nashville, TN",36.1626638,-86.7816016
663, Zephyrhills,FL," Zephyrhills, FL",28.2336196,-82.18119469999999
664, Clarksdale,MS," Clarksdale, MS",34.2001086,-90.5709323
665, Vicksburg,MS," Vicksburg, MS",32.3526456,-90.877882
666, Elizabethtown,KY," Elizabethtown, KY",37.7030646,-85.8649408
667, Prestonsburg,KY," Prestonsburg, KY",37.6656527,-82.7715486
668, Hermitage,TN," Hermitage, TN",36.1988486,-86.6197777
669, Scottsboro,AL," Scottsboro, AL",34.6723069,-86.03414629999999
670, Dade City,FL," Dade City, FL",28.3647248,-82.1959178
671, Tuscaloosa,AL," Tuscaloosa, AL",33.2098407,-87.56917349999999
672, West Helena,AR," West Helena, AR",34.550177,-90.6413226
673, Greenwood,MS," Greenwood, MS",33.5162315,-90.1795281
674, Auburndale,FL," Auburndale, FL",28.0652975,-81.7886906
675, Richmond,KY," Richmond, KY",37.7478572,-84.2946539
676, Port Charlotte,FL," Port Charlotte, FL",26.9761707,-82.09064479999999
677, Frankfort,KY," Frankfort, KY",38.2009055,-84.87328350000001
678, Troy,AL," Troy, AL",31.8087678,-85.969951
679, Greeneville,TN," Greeneville, TN",36.1631574,-82.83098609999999
680, Glasgow,KY," Glasgow, KY",36.9958839,-85.91192149999999
681, Jefferson City,TN," Jefferson City, TN",36.122311,-83.492396
682, Carrollton,GA," Carrollton, GA",33.5801103,-85.0766113
683, Murfreesboro,TN," Murfreesboro, TN",35.8456213,-86.39027
684, Haines City,FL," Haines City, FL",28.1141841,-81.61785359999999
685, Hilton Head Island,SC," Hilton Head Island, SC",32.216316,-80.752608
686, Lexington,TN," Lexington, TN",35.6509029,-88.3933796
687, Alexander City,AL," Alexander City, AL",32.944012,-85.9538532
688, Bardstown,KY," Bardstown, KY",37.8092279,-85.46690249999999
689, Demopolis,AL," Demopolis, AL",32.5176361,-87.83640199999999
690, Sylacauga,AL," Sylacauga, AL",33.1731716,-86.2516406
691, Valley,AL," Valley, AL",32.8187406,-85.1793852
692, Winchester,TN," Winchester, TN",35.1859163,-86.11220709999999
693, Russellville,KY," Russellville, KY",36.8453199,-86.887219
694, Enterprise,AL," Enterprise, AL",31.3151708,-85.85521609999999
695, Lewisburg,TN," Lewisburg, TN",35.4492404,-86.7888887
696, Middlesboro,KY," Middlesboro, KY",36.6072567,-83.7142848
697, Camden,TN," Camden, TN",36.0589486,-88.09781509999999
698, Camden,SC," Camden, SC",34.24653929999999,-80.6070237
699, Kingsport,TN," Kingsport, TN",36.548434,-82.5618186
700, Lenoir City,TN," Lenoir City, TN",35.7972998,-84.2560299
701, Temple,TX," Temple, TX",31.0982344,-97.342782
702, Cahokia,IL," Cahokia, IL",38.5708849,-90.1901113
703, Oklahoma City,OK," Oklahoma City, OK",35.4675602,-97.5164276
704, Newton,IA," Newton, IA",41.7033177,-93.05735330000002
705, Stockbridge,GA," Stockbridge, GA",33.5442781,-84.23380929999999
706, Ames,IA," Ames, IA",42.0307812,-93.63191309999999
707, Owensboro,KY," Owensboro, KY",37.7719074,-87.1111676
708, Independence,IA," Independence, IA",42.4685978,-91.8893386
709, Statesboro,GA," Statesboro, GA",32.4487876,-81.7831674
710, Pella,IA," Pella, IA",41.4080327,-92.91640500000001
711, Trion,GA," Trion, GA",34.5439735,-85.31051110000001
712, Pasadena,TX," Pasadena, TX",29.6910625,-95.2091006
713, Tomball,TX," Tomball, TX",30.0971621,-95.6160549
714, Pleasanton,TX," Pleasanton, TX",28.967194,-98.4786269
715, Amarillo,TX," Amarillo, TX",35.2219971,-101.8312969
716, Americus,GA," Americus, GA",32.0723861,-84.23268759999999
717, Hardinsburg,KY," Hardinsburg, KY",37.7800591,-86.4605337
718, Wauchula,FL," Wauchula, FL",27.5472589,-81.8114715
719, Birmingham,AL," Birmingham, AL",33.5185892,-86.8103567
720, Florence,AL," Florence, AL",34.79981,-87.677251
721, San Antonio,TX," San Antonio, TX",29.4241219,-98.49362819999999
722, Katy,TX," Katy, TX",29.7857853,-95.8243956
723, Lake City,FL," Lake City, FL",30.1896756,-82.6392899
724, Great Bend,KS," Great Bend, KS",38.3644567,-98.7648073
725, Merritt Island,FL," Merritt Island, FL",28.3180688,-80.6659842
726, Cedar Falls,IA," Cedar Falls, IA",42.5348993,-92.4453161
727, Eunice,LA," Eunice, LA",30.4943669,-92.4176324
728, Fremont,NE," Fremont, NE",41.4333909,-96.49814669999999
729, Galesburg,IL," Galesburg, IL",40.94781580000001,-90.3712395
730, Punta Gorda,FL," Punta Gorda, FL",26.9297836,-82.0453664
731, Lakeland,FL," Lakeland, FL",28.0394654,-81.9498042
732, Monroe,GA," Monroe, GA",33.7948364,-83.713229
733, Marble Falls,TX," Marble Falls, TX",30.5782446,-98.2728003
734, Macon,MO," Macon, MO",39.74225610000001,-92.4726859
735, Cedartown,GA," Cedartown, GA",34.0112715,-85.25658229999999
736, Uvalde,TX," Uvalde, TX",29.20968359999999,-99.7861679
737, Bessemer,AL," Bessemer, AL",33.4017766,-86.954437
738, Raceland,LA," Raceland, LA",29.7274331,-90.5989759
739, Mount Pleasant,IA," Mount Pleasant, IA",40.9716959,-91.54877139999999
740, Dekalb,IL," Dekalb, IL",41.9294736,-88.75036469999999
741, Waynesboro,MS," Waynesboro, MS",31.674883,-88.6461465
742, Columbus,NE," Columbus, NE",41.43029730000001,-97.3593904
743, Mesquite,TX," Mesquite, TX",32.76679550000001,-96.5991593
744, Riverdale,GA," Riverdale, GA",33.5726113,-84.4132594
745, Mccook,NE," Mccook, NE",40.1966701,-100.6248741
746, Alice,TX," Alice, TX",27.7522487,-98.0697249
747, Aledo,IL," Aledo, IL",41.1997568,-90.7493063
748, Peru,IL," Peru, IL",41.3275349,-89.1289728
749, Ozark,AL," Ozark, AL",31.459017,-85.640289
750, Hutchinson,KS," Hutchinson, KS",38.0608445,-97.92977429999999
751, West Burlington,IA," West Burlington, IA",40.8250386,-91.15653569999999
752, Canyon,TX," Canyon, TX",34.9803342,-101.9188024
753, Leesburg,FL," Leesburg, FL",28.810823,-81.87785819999999
754, Marshall,IL," Marshall, IL",39.3914252,-87.6936384
755, Bogalusa,LA," Bogalusa, LA",30.7910204,-89.8486858
756, Maryville,MO," Maryville, MO",40.3461017,-94.8724706
757, Liberal,KS," Liberal, KS",37.0430812,-100.920999
758, Mineral Wells,TX," Mineral Wells, TX",32.8084605,-98.1128223
